"version_ID","master_ID","publication","publication_year","local_path","DR_group_ID","locality","country","lat","long","mean_date_BP","date_range","SNP_hits","assessment"
"I11540_published","I11540","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I11540.bam","Kazakhstan_LIA_Georgievsky_published","Georgievsky Bugor","Kazakhstan",50.4501,57.04005556,1723,"131-318 calCE (1825±20 BP, PSUAMS-5723)",736318,"PASS"
"VIL011","VIL011","MarcusNatureCommunications2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Marcus_NatCom_2020/VIL011.A0102.TF.bam","Italy_Sardinia_IA_Punic_1","Villamar, VS, Villamar","Italy",39.618016,8.958117,2754,"818-792 calBCE (2640±15 BP)",366554,"PASS (Xcontam=[0.006,0.046])"
"I6774","I6774","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I6774_1240k.bam","England_BellBeaker_lowEEF","England, Sussex, Brighton, Ditchling Road","Great Britain",50.862516,-0.121506,4121,"2287-2041 calBCE (3760±30 BP, SUERC-74755)",597958,"PASS"
"I12646","I12646","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I12646_1240k.bam","Spain_Islamic_lc","Valencia, Carrer Sagunto 49","Spain",39.4697,-0.3774,750,"1100-1300 CE",9017,"PASS"
"JP14.SG","JP14","CassidyNature2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Cassidy_Nature_2020/JP14-A2-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.fix.bam","Ireland_MN_contam.SG","Ireland, Kilkenny, Jerpoint West","Ireland",52.521283,-7.165968,5483,"3702-3368 calBCE (4770±80 BP, OxA-2680)",1182913,"QUESTIONABLE_CRITICAL (literature, but extreme population genetic outlier and extreme heterozygosity suggesting contamination or bioinformatic corruption)"
"I6778","I6778","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I6778_1240k.bam","England_BellBeaker","England, Wiltshire, Wilsford","Great Britain",51.147052,-1.812529,4150,"2500-1900 BCE",580860,"PASS"
"I3326","I3326","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I3326_1240k.bam","Spain_IA_o","Girona, Ullastret, Puig de Sant Andreu","Spain",42.006615,3.078667,2175,"250-200 BCE",95603,"PASS"
"I3327","I3327","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I3327_1240k.bam","Spain_IA","Girona, Ullastret, Puig de Sant Andreu","Spain",42.006615,3.078667,2175,"250-200 BCE",244965,"PASS"
"I3320_published","I3320","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I3320_1240k.bam","Spain_IA_published","Valencian Community, Castelló/Castellón, Vilafamés, Els Estrets de la Rata","Spain",40.138,-0.07,2150,"300-100 BCE",403351,"PASS"
"I3321_published","I3321","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I3321_1240k.bam","Spain_IA_published","Valencian Community, Castelló/Castellón, Vilafamés, Els Estrets de la Rata","Spain",40.138,-0.07,2150,"300-100 BCE",376584,"PASS"
"I3322","I3322","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I3322_1240k.bam","Spain_IA","Valencian Community, Castelló/Castellón, Vinaròs, Puig de la Misericordia","Spain",40.5067,0.4314,2500,"600-500 BCE",616808,"PASS"
"I3323","I3323","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I3323_1240k.bam","Spain_IA","Girona, Ullastret, Puig de Sant Andreu","Spain",42.006615,3.078667,2226,"373-199 calBCE (2215±20 BP, PSUAMS-2158)",302316,"PASS"
"I12561","I12561","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I12561_1240k.bam","Spain_IA_Tartessian","Sevilla, Alcalá del Río, La Angorrilla","Spain",37.51833,-5.97833,2550,"700-500 BCE",38717,"PASS"
"DA126.SG","DA126","DamgaardNature2018","2018","/media/ydiekman/external2/Documents/__MAINZ/data/Damgaard_Nature_2018/DA126.sort.rmdup.realign.md.bam","Kazakhstan_Medieval_Nomad.SG","Tian Shan, Central Steppe","Kazakhstan",43.385,77.54111111,991,"890-1025 calCE (1078±37 BP, UBA-31228)",197498,"PASS (literature)"
"I6572","I6572","AgranatTamirCell2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/AgranatTamir_Cell_2020/BAM/I6572.hg19.bam","Jordan_LBA","Baq'ah","Jordan",32.0861111,35.67222,3300,"1550-1150 BCE",741415,"PASS"
"MSR002","MSR002","MarcusNatureCommunications2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Marcus_NatCom_2020/MSR002.A0102.TF.bam","Italy_Sardinia_IA_Punic_2","Carbonia, CI, Monte Sirai","Italy",39.183931,8.49329,2674,"796-570 calBCE (2550±20 BP)",365534,"PASS (literature)"
"I0980","I0980","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I0980.bam","Russia_MLBA_Sintashta_o1","Kamennyi Ambar 5 Cemetery","Russia",52.81666667,60.46666667,3825,"2050-1700 BCE",31802,"PASS (mtmatchmax=1-0.96)"
"I12649","I12649","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I12649_1240k.bam","Spain_Islamic","Valencia, Carrer Sagunto 49","Spain",39.4697,-0.3774,750,"1100-1300 CE",139515,"PASS"
"DA355.SG","DA355","DamgaardScience2018","2018","/media/ydiekman/external2/Documents/__MAINZ/data/Damgaard_Science_2018/BAM/DA355.sort.rmdup.realign.md.bam","Russia_UstIda_LN.SG","Ust'-Ida","Russia",53.188889,103.368056,5469,"3644-3372 calBCE (4750±70 BP)",270561,"PASS (literature)"
"MB6.SG","MB6","CassidyNature2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Cassidy_Nature_2020/MB6-C-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam","Ireland_MN.SG","Ireland, Down, Millin Bay, Keentagh Td.","Ireland",54.363818,-5.486033,5192,"3494-3036 calBCE (4548±51 BP, UBA-35071)",808952,"PASS (literature)"
"MSR003","MSR003","MarcusNatureCommunications2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Marcus_NatCom_2020/MSR003.A0102.TF.bam","Italy_Sardinia_IA_Punic_2","Carbonia, CI, Monte Sirai","Italy",39.183931,8.49329,2500,"800-300 BCE",464497,"PASS (literature)"
"prs013-ALL_DATA.SG","prs013/014","SanchezQuintoPNAS2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/SanchezQuinto_PNAS_2019/prs013-ALL_DATA.hs37d5.fa.cons.90perc.bam","Ireland_Megalithic.SG","Primrose Grange","Ireland",54.2469,-8.55609,5403,"3605-3370 calBCE (4690±30 BP, Beta-446179)",1145014,"PASS (literature)"
"I0429","I0429","MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)","2015","/media/ydiekman/external2/Documents/__MAINZ/data/Mathieson_Nature_2015/BAM/I0429.1240k.bam","Russia_Samara_EBA_Yamnaya","Samara Oblast, Volga River Valley, Sok River, Lopatino I","Russia",53.64,50.655,5074,"3339-2916 calBCE (4432±66 BP, AA-47804)",603212,"PASS"
"I3432","I3432","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I3432_1240k.bam","Portugal_C","Évora, Reguengos de Monsaraz, Perdigões","Portugal",38.387,-7.55,4924,"3081-2907 calBCE (4365±25 BP, PSUAMS-1882)",558517,"PASS"
"VK288.SG","VK288","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK289.SG","VK289","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK284.SG","VK284","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK285.SG","VK285","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK286.SG","VK286","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK287.SG","VK287","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK280.SG","VK280","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK281.SG","VK281","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK282.SG","VK282","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"XN205","XN205","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/XN205.bam","Germany_EN_LBK","Baden-Württemberg, Stuttgart-Mühlhausen II","Germany",48.78,9.18,7100,"5300-5000 BCE",67101,"PASS (literature)"
"XN207","XN207","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/XN207.bam","Germany_EN_LBK","Baden-Württemberg, Stuttgart-Mühlhausen II","Germany",48.78,9.18,7100,"5300-5000 BCE",156614,"PASS (literature)"
"XN206","XN206","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/XN206.bam","Germany_EN_LBK","Baden-Württemberg, Stuttgart-Mühlhausen I","Germany",48.78,9.18,7086,"5288-5051 calBCE (6202±25 BP, MAMS-36738)",27573,"PASS (literature)"
"I4187","I4187","LipsonNature2017","2017","/media/ydiekman/external2/Documents/__MAINZ/data/Lipson_Nature_2017/BAM/I4187.1240k.bam","Hungary_MN_ALPc_Esztar","Ebes-Zsongvölgy","Hungary",47.480426,21.501858,7050,"5300-4900 BCE",47926,"PASS"
"S1252","I0209","MarcusNatureCommunications2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Marcus_NatCom_2020/I0209_S1252.TF.bam","Italy_Sardinia_EBA","Sardinia, Seulo, CA, Su Grutta ’e is Bittuleris","Italy",39.86666667,9.233333333,3650,"1800-1600 BCE",370319,"PASS (literature)"
"S1249","I0206","MarcusNatureCommunications2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Marcus_NatCom_2020/I0206_S1249.TF.bam","Italy_Sardinia_EBA","Sardinia, Seulo, CA, Su Grutta ’e is Bittuleris","Italy",39.86666667,9.233333333,3650,"1800-1600 BCE",108514,"PASS (literature)"
"S1250","I0207","MarcusNatureCommunications2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Marcus_NatCom_2020/I0207_S1250.TF.bam","Italy_Sardinia_EBA","Sardinia, Seulo, CA, Su Grutta ’e is Bittuleris","Italy",39.86666667,9.233333333,3650,"1800-1600 BCE",43116,"PASS (literature)"
"I6775","I6775","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I6775_1240k.bam","England_BellBeaker","England, Somerset, Stogursey, Wick Barrow","Great Britain",51.121284,-3.075648,4150,"2500-1900 BCE",670798,"PASS (Xcontam=[0.007,0.016])"
"VK539.SG","VK539","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"RISE680.SG","RISE680","DamgaardScience2018","2018","/media/ydiekman/external2/Documents/__MAINZ/data/Damgaard_Science_2018/BAM/RISE680.sort.rmdup.realign.md.bam","Russia_BA_Okunevo.SG","Khakassia, Ust'-Abakan, Uybat V","Russia",53.708561,90.359808,4300,"2900-1800 BCE",783545,"PASS (literature)"
"RISE681.SG","RISE681","DamgaardScience2018","2018","/media/ydiekman/external2/Documents/__MAINZ/data/Damgaard_Science_2018/BAM/RISE681.sort.rmdup.realign.md.bam","Russia_BA_Okunevo.SG","Khakassia, Ust'-Abakan, Uybat V","Russia",53.708561,90.359808,4300,"2900-1800 BCE",381509,"PASS (literature)"
"RISE683.SG","RISE683","DamgaardScience2018","2018","/media/ydiekman/external2/Documents/__MAINZ/data/Damgaard_Science_2018/BAM/RISE683.sort.rmdup.realign.md.bam","Russia_BA_Okunevo.SG","Khakassia, Ust'-Abakan, Uybat V","Russia",53.708561,90.359808,3973,"2138-1901 calBCE (3646±40 BP, UBA-31594)",858265,"PASS (literature)"
"MJ-19.SG","MJ-19","JarveCurrentBiology2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Jarve_CurBio_2019/WG25chr_MJ-19_merge_remdup_realign_MQ10.bam","Ukraine_Chernyakhiv.SG","Legedzine, Grave 20","Ukraine",48.8034167,30.5093667,1537,"261-535 calCE (1655±30 BP, Poz-)",179850,"PASS (literature)"
"I0982","I0982","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I0982.bam","Russia_MLBA_Sintashta","Kamennyi Ambar 5 Cemetery","Russia",52.81666667,60.46666667,3825,"2050-1700 BCE",74303,"PASS (damage.ds.half=0.038)"
"I7796","I7796","FernandesNatureEcologyEvolution2020","2020","/media/ydiekman/external1/Documents/__MAINZ/data/Fernandes_NEE_2020/BAM/I7796.hg19.bam","Italy_Sicily_EBA","Sicily, Contrada Paolina, Castellucciana","Italy",36.8831,14.5712,3731,"1880-1689 calBCE (3455±25 BP, PSUAMS-6465)",162478,"PASS"
"I4188","I4188","LipsonNature2017","2017","/media/ydiekman/external2/Documents/__MAINZ/data/Lipson_Nature_2017/BAM/I4188.1240k.bam","Hungary_MN_ALPc","Polgár-Piócás","Hungary",47.865071,21.125287,7050,"5300-4900 BCE",290631,"PASS"
"RISE515.SG","RISE515","DamgaardScience2018","2015","/media/ydiekman/external2/Documents/__MAINZ/data/Damgaard_Science_2018/BAM/RISE515.sort.rmdup.realign.md.bam","Russia_BA_Okunevo.SG","Verkhni Askiz","Russia",53.156486,90.207811,4196,"2343-2144 calBCE (3810±25 BP, UCIAMS-147669)",442519,"PASS (literature)"
"MJ-12.SG","MJ-12","JarveCurrentBiology2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Jarve_CurBio_2019/WG25chr_MJ-12_merge_remdup_realign_MQ10.bam","Ukraine_Cimmerians.SG","Cartal III, NW part of the burial ground, plot I, grave 101","Ukraine",45.319997,28.411989,2847,"990-826 calBCE (2760±30 BP, Poz-)",226536,"PASS (literature)"
"MJ-13.SG","MJ-13","JarveCurrentBiology2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Jarve_CurBio_2019/WG25chr_MJ-13_merge_remdup_realign_MQ10.bam","Ukraine_IA_WesternScythian_o1.SG","Kup'evaha, Mound 25, burial 1, skeleton 3","Ukraine",50.207055,35.285673,2495,"750-404 calBCE (2430±30 BP, Poz-)",214911,"PASS (literature)"
"I8246_published","I8246","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I8246.bam","Pakistan_Aligrama_IA_published","Swat Valley, Aligrama","Pakistan",34.80489444,72.31816944,2710,"970-550 BCE",661402,"PASS"
"MJ-15.SG","MJ-15","JarveCurrentBiology2019","2019","multiple_version_IDs","MJ-15","['JarveCurrentBiology2019', 'JarveCurrentBiology2019']","",NA,NA,NA,"",NA,""
"MJ-16.SG","MJ-16","JarveCurrentBiology2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Jarve_CurBio_2019/WG25chr_MJ-16_merge_remdup_realign_MQ10.bam","Ukraine_IA_WesternScythian.SG","Medwin, Group I, mound 6/1","Ukraine",49.40542,30.846856,2544,"755-414 calBCE (2455±30 BP, Poz-)",223022,"PASS (literature)"
"I8245","I8245","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I8245.bam","Pakistan_H_Aligrama","Swat Valley, Aligrama","Pakistan",34.80489444,72.31816944,2197,"355-114 calBCE (2165±20 BP, PSUAMS-6197)",962353,"PASS"
"I1560_d","I1560","LipsonNature2017","..","/media/ydiekman/external2/Documents/__MAINZ/data/Lipson_Nature_2017/BAM/I1560_d.1240k.bam","Germany_MN_lc","Erwitte-Schmerlecke","Germany",51.6,8.25,5350,"3800-3000 BCE",8923,"PASS"
"SCH010","SCH010","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/SCH010.bam","Germany_EN_LBK","Baden-Württemberg, Schwetzingen","Germany",49.39,8.57,7050,"5200-5000 BCE",283866,"PASS (literature)"
"VK532.SG","VK532","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK533.SG","VK533","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"I12459","I12459","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I12459.bam","Pakistan_Loebanr_IA","Swat Valley, Loebanr","Pakistan",34.75146111,72.40193611,2850,"1000-800 BCE",692717,"PASS"
"I12458","I12458","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I12458.bam","Pakistan_Loebanr_IA","Swat Valley, Loebanr","Pakistan",34.75146111,72.40193611,2850,"1000-800 BCE",672007,"PASS"
"I1563","I1563","LipsonNature2017","2017","/media/ydiekman/external2/Documents/__MAINZ/data/Lipson_Nature_2017/BAM/I1563.1240k.bam","Germany_Blatterhohle_MN","Blatterhole Cave","Germany",51.358333,7.551111,5448,"3626-3378 calBCE (4726±17 BP) [R_combine: (4580±30, KIA-28844, Bla5); (4860±30, KIA-45011, Bla7); (4730±25, KIA-45010, Bla13)]",941629,"QUESTIONABLE_CRITICAL (mtmatchmax=0.795-0.948)"
"I12451","I12451","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I12451.bam","Pakistan_Butkara_IA","Swat Valley, Butkara II","Pakistan",34.76584167,72.34913333,2850,"1000-800 BCE",510322,"PASS"
"I12450","I12450","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I12450.bam","Pakistan_Butkara_IA","Swat Valley, Butkara II","Pakistan",34.76584167,72.34913333,2751,"819-785 calBCE (2630±20 BP, PSUAMS-5279)",594351,"PASS (Xcontam=[0.006,0.018])"
"I12453","I12453","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I12453.bam","Pakistan_Katelai_IA_lc","Swat Valley, Katelai","Pakistan",34.76584167,72.34913333,2850,"1000-800 BCE",11308,"PASS"
"SA6003","SA6003","WangNatureCommunications2019","2019","/media/ydiekman/external1/Documents/__MAINZ/data/Wang_NatCom_2019/BAM/SA6003.B0101.fastq.merged.fq.qF.sorted_rmdup.bam","Russia_Steppe_Catacomb","Kaspi steppe, Šarachalsun 6","Russia",45.725651,43.986933,4318,"2470-2209 calBCE (3890±40 BP, GIN-12400)",385338,"PASS (literature)"
"I12455","I12455","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I12455.bam","Pakistan_Loebanr_IA","Swat Valley, Loebanr","Pakistan",34.75146111,72.40193611,2850,"1000-800 BCE",337335,"PASS"
"I12454","I12454","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I12454.bam","Pakistan_Katelai_IA","Swat Valley, Katelai","Pakistan",34.76584167,72.34913333,2850,"1000-800 BCE",735296,"PASS"
"I12457","I12457","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I12457.bam","Pakistan_Loebanr_IA","Swat Valley, Loebanr","Pakistan",34.75146111,72.40193611,2928,"1048-920 calBCE (2830±20 BP, PSUAMS-5280)",574632,"PASS"
"I12456","I12456","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I12456.bam","Pakistan_Loebanr_IA","Swat Valley, Loebanr","Pakistan",34.75146111,72.40193611,2850,"1000-800 BCE",273904,"PASS"
"AMC014","AMC014","MarcusNatureCommunications2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Marcus_NatCom_2020/AMC014.A0102.TF.bam","Italy_Sardinia_Roman","Alghero, SS, Aho M. Carru","Italy",40.566555,8.347884,1745,"126-310 calCE (1837±26 BP, MAMS-39522)",371266,"PASS"
"I5889_published","I5889","MathiesonNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Mathieson_Nature_2018/BAM/I5889.bam","Ukraine_N_published","Dereivka I","Ukraine",48.91422,33.76493,6988,"5314-4727 calBCE (6110±120 BP, OxA-5031)",50686,"PASS (literature)"
"I6777","I6777","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I6777_1240k.bam","England_C_EBA","England, Wiltshire, Wilsford","Great Britain",51.147052,-1.812529,4050,"2300-1900 BCE",783327,"PASS (Xcontam=[0.005,0.01])"
"I6218","I6218","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I6218.bam","Turkmenistan_Gonur_BA_1_lc","Gonur","Turkmenistan",38.21228,62.03443,4000,"2500-1600 BCE",4656,"QUESTIONABLE (2500.to.5000.SNPs)"
"I7423_published","I7423","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I7423_1240k.bam","Spain_NazariPeriod_Muslim_o_published","Andalusia, Granada, Mondújar (Lecrín), Nécropolis de Torna Alta","Spain",36.9508333,-3.547222222,400,"1500-1600 CE",101703,"PASS (literature)"
